219,FCONSUMER,Consumer Services,INE220J01025,BE,Future Consumer Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
220,FRETAIL,Consumer Services,INE752P01024,BE,Future Retail Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
221,GRINFRA,Construction,INE201P01022,EQ,G R Infraprojects Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
222,GAIL,Oil Gas & Consumable Fuels,INE129A01019,EQ,GAIL (India) Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
223,GEPIL,Capital Goods,INE878A01011,EQ,GE Power India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
224,GET&D,Capital Goods,INE200A01026,EQ,GE T&D India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
225,GHCL,Chemicals,INE539A01019,EQ,GHCL Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
226,GMMPFAUDLR,Capital Goods,INE541A01023,EQ,GMM Pfaudler Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
227,GMRINFRA,Services,INE776C01039,EQ,GMR Infrastructure Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
228,GTLINFRA,Telecommunication,INE221H01019,EQ,GTL Infrastructure Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
229,GTPL,Media Entertainment & Publication,INE869I01013,EQ,GTPL Hathway Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
230,GABRIEL,Automobile and Auto Components,INE524A01029,EQ,Gabriel India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
231,GALAXYSURF,Chemicals,INE600K01018,EQ,Galaxy Surfactants Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
232,GRSE,Capital Goods,INE382Z01011,EQ,Garden Reach Shipbuilders & Engineers Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
233,GARFIBRES,Textiles,INE276A01018,EQ,Garware Technical Fibres Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
234,GATEWAY,Services,INE079J01017,EQ,Gateway Distriparks Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
235,GATI,Services,INE152B01027,EQ,Gati Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
236,GICRE,Financial Services,INE481Y01014,EQ,General Insurance Corporation of India,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
237,GEOJITFSL,Financial Services,INE007B01023,EQ,Geojit Financial Services Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
238,GLAND,Healthcare,INE068V01023,EQ,Gland Pharma Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
239,GLAXO,Healthcare,INE159A01016,EQ,Glaxosmithkline Pharmaceuticals Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
240,GLS,Healthcare,INE03Q201024,EQ,Glenmark Life Sciences Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
241,GLENMARK,Healthcare,INE935A01035,EQ,Glenmark Pharmaceuticals Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
242,GLOBUSSPR,Fast Moving Consumer Goods,INE615I01010,EQ,Globus Spirits Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
243,GOCOLORS,Consumer Services,INE0BJS01011,EQ,Go Fashion (India) Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
244,GPIL,Capital Goods,INE177H01021,EQ,Godawari Power & Ispat Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
245,GODFRYPHLP,Fast Moving Consumer Goods,INE260B01028,EQ,Godfrey Phillips India Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
246,GODREJAGRO,Fast Moving Consumer Goods,INE850D01014,EQ,Godrej Agrovet Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
247,GODREJCP,Fast Moving Consumer Goods,INE102D01028,EQ,Godrej Consumer Products Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
248,GODREJIND,Fast Moving Consumer Goods,INE233A01035,EQ,Godrej Industries Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
249,GODREJPROP,Realty,INE484J01027,EQ,Godrej Properties Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
250,GOODYEAR,Automobile and Auto Components,INE533A01012,EQ,Goodyear India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
251,GRANULES,Healthcare,INE101D01020,EQ,Granules India Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
252,GRAPHITE,Capital Goods,INE371A01025,EQ,Graphite India Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
253,GRASIM,Construction Materials,INE047A01021,EQ,Grasim Industries Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
254,GESHIP,Services,INE017A01032,EQ,Great Eastern Shipping Co. Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
255,GREAVESCOT,Capital Goods,INE224A01026,EQ,Greaves Cotton Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
256,GREENLAM,Consumer Durables,INE544R01021,EQ,Greenlam Industries Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
257,GREENPANEL,Consumer Durables,INE08ZM01014,EQ,Greenpanel Industries Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
258,GREENPLY,Consumer Durables,INE461C01038,EQ,Greenply Industries Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
259,GRINDWELL,Capital Goods,INE536A01023,EQ,Grindwell Norton Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
260,GUJALKALI,Chemicals,INE186A01019,EQ,Gujarat Alkalies & Chemicals Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
261,GAEL,Fast Moving Consumer Goods,INE036B01030,EQ,Gujarat Ambuja Exports Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
262,FLUOROCHEM,Chemicals,INE09N301011,EQ,Gujarat Fluorochemicals Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
263,GUJGASLTD,Oil Gas & Consumable Fuels,INE844O01030,EQ,Gujarat Gas Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
264,GMDCLTD,Metals & Mining,INE131A01031,EQ,Gujarat Mineral Development Corporation Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
265,GNFC,Chemicals,INE113A01013,EQ,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
266,GPPL,Services,INE517F01014,EQ,Gujarat Pipavav Port Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
267,GSFC,Chemicals,INE026A01025,EQ,Gujarat State Fertilizers & Chemicals Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
268,GSPL,Oil Gas & Consumable Fuels,INE246F01010,EQ,Gujarat State Petronet Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
269,GULFOILLUB,Oil Gas & Consumable Fuels,INE635Q01029,EQ,Gulf Oil Lubricants India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
270,HEG,Capital Goods,INE545A01016,EQ,H.E.G. Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
271,HGINFRA,Construction,INE926X01010,EQ,H.G. Infra Engineering Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
272,HBLPOWER,Capital Goods,INE292B01021,EQ,HBL Power Systems Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
273,HCLTECH,Information Technology,INE860A01027,EQ,HCL Technologies Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
274,HDFCAMC,Financial Services,INE127D01025,EQ,HDFC Asset Management Company Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
275,HDFCBANK,Financial Services,INE040A01034,EQ,HDFC Bank Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
276,HDFCLIFE,Financial Services,INE795G01014,EQ,HDFC Life Insurance Company Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
277,HFCL,Telecommunication,INE548A01028,EQ,HFCL Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
278,HIL,Consumer Durables,INE557A01011,EQ,HIL Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
279,HLEGLAS,Capital Goods,INE461D01010,EQ,HLE Glascoat Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
280,HAPPSTMNDS,Information Technology,INE419U01012,EQ,Happiest Minds Technologies Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
281,HATHWAY,Media Entertainment & Publication,INE982F01036,EQ,Hathway Cable & Datacom Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
282,HATSUN,Fast Moving Consumer Goods,INE473B01035,EQ,Hatsun Agro Product Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
283,HAVELLS,Consumer Durables,INE176B01034,EQ,Havells India Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
284,HCG,Healthcare,INE075I01017,EQ,Healthcare Global Enterprises Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
285,HEIDELBERG,Construction Materials,INE578A01017,EQ,HeidelbergCement India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
286,HEMIPROP,Realty,INE0AJG01018,EQ,Hemisphere Properties India Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
287,HERANBA,Chemicals,INE694N01015,EQ,Heranba Industries Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
288,HERITGFOOD,Fast Moving Consumer Goods,INE978A01027,EQ,Heritage Foods Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
289,HEROMOTOCO,Automobile and Auto Components,INE158A01026,EQ,Hero MotoCorp Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
290,HESTERBIO,Healthcare,INE782E01017,EQ,Hester Biosciences Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
291,HIKAL,Healthcare,INE475B01022,EQ,Hikal Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
292,HSCL,Chemicals,INE019C01026,EQ,Himadri Speciality Chemical Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
293,HIMATSEIDE,Textiles,INE049A01027,EQ,Himatsingka Seide Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
294,HINDALCO,Metals & Mining,INE038A01020,EQ,Hindalco Industries Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
295,HGS,Services,INE170I01016,EQ,Hinduja Global Solutions Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
296,HAL,Capital Goods,INE066F01012,EQ,Hindustan Aeronautics Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
297,HCC,Construction,INE549A01026,EQ,Hindustan Construction Co. Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
298,HINDCOPPER,Metals & Mining,INE531E01026,EQ,Hindustan Copper Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
299,HINDOILEXP,Oil Gas & Consumable Fuels,INE345A01011,EQ,Hindustan Oil Exploration Co. Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
300,HINDPETRO,Oil Gas & Consumable Fuels,INE094A01015,EQ,Hindustan Petroleum Corporation Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
301,HINDUNILVR,Fast Moving Consumer Goods,INE030A01027,EQ,Hindustan Unilever Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
302,HINDZINC,Metals & Mining,INE267A01025,EQ,Hindustan Zinc Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
303,HINDWAREAP,Consumer Durables,INE05AN01011,EQ,Hindware Home Innovation Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
304,POWERINDIA,Capital Goods,INE07Y701011,EQ,Hitachi Energy India Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
305,HOMEFIRST,Financial Services,INE481N01025,EQ,Home First Finance Company India Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
306,HONAUT,Capital Goods,INE671A01010,EQ,Honeywell Automation India Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
307,HUDCO,Financial Services,INE031A01017,EQ,Housing & Urban Development Corporation Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
308,HDFC,Financial Services,INE001A01036,EQ,Housing Development Finance Corporation Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
309,IGPL,Chemicals,INE204A01010,EQ,I G Petrochemicals Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
310,ICICIBANK,Financial Services,INE090A01021,EQ,ICICI Bank Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
311,ICICIGI,Financial Services,INE765G01017,EQ,ICICI Lombard General Insurance Company Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
312,ICICIPRULI,Financial Services,INE726G01019,EQ,ICICI Prudential Life Insurance Company Ltd.,NIFTY_100,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,NIFTY_NEXT50,,,,NIFTY_TOTALMARKET
313,ISEC,Financial Services,INE763G01038,EQ,ICICI Securities Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
314,IDBI,Financial Services,INE008A01015,EQ,IDBI Bank Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
315,IDFCFIRSTB,Financial Services,INE092T01019,EQ,IDFC First Bank Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,NIFTY_MIDCAP50,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
316,IDFC,Financial Services,INE043D01016,EQ,IDFC Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
317,IFBIND,Consumer Durables,INE559A01017,EQ,IFB Industries Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
318,IFCI,Financial Services,INE039A01010,EQ,IFCI Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
319,IIFL,Financial Services,INE530B01024,EQ,IIFL Finance Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
320,IIFLSEC,Financial Services,INE489L01022,EQ,IIFL Securities Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
321,IIFLWAM,Financial Services,INE466L01020,EQ,IIFL Wealth Management Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
322,INEOSSTYRO,Chemicals,INE189B01011,EQ,INEOS Styrolution India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
323,IOLCP,Healthcare,INE485C01011,EQ,IOL Chem and Pharma Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
324,IRB,Construction,INE821I01014,EQ,IRB Infrastructure Developers Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
325,IRCON,Construction,INE962Y01021,EQ,IRCON International Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
326,ITC,Fast Moving Consumer Goods,INE154A01025,EQ,ITC Ltd.,NIFTY_100,NIFTY_200,NIFTY_50,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,,,,,,,,,NIFTY_TOTALMARKET
327,ITI,Telecommunication,INE248A01017,EQ,ITI Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
328,IGARASHI,Automobile and Auto Components,INE188B01013,EQ,Igarashi Motors India Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
329,INDIACEM,Construction Materials,INE383A01012,EQ,India Cements Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
330,INDIAGLYCO,Chemicals,INE560A01015,EQ,India Glycols Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
331,IPL,Chemicals,INE0D6701023,EQ,India Pesticides Ltd.,,,,,,,NIFTY_MICROCAP250,,,,,,,,,NIFTY_TOTALMARKET
332,IBULHSGFIN,Financial Services,INE148I01020,EQ,Indiabulls Housing Finance Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,NIFTY_SMALLCAP100,NIFTY_SMALLCAP250,NIFTY_SMALLCAP50,NIFTY_TOTALMARKET
333,IBREALEST,Realty,INE069I01010,EQ,Indiabulls Real Estate Ltd.,,,,NIFTY_500,NIFTY_500MULTICAP502525,,,,,,NIFTY_MIDSMALLCAP400,,,NIFTY_SMALLCAP250,,NIFTY_TOTALMARKET
334,INDIAMART,Consumer Services,INE933S01016,EQ,Indiamart Intermesh Ltd.,,NIFTY_200,,NIFTY_500,NIFTY_500MULTICAP502525,NIFTY_LARGEMIDCAP250,,NIFTY_MIDCAP100,NIFTY_MIDCAP150,,NIFTY_MIDSMALLCAP400,,,,,NIFTY_TOTALMARKET
